store_id,sku_id,stock_on_hand,units_30d,units_90d,avg_daily_demand_30d,avg_daily_demand_90d,calibrated_forecast_30d,calibrated_forecast_60d,calibrated_forecast_90d,planning_daily_demand,planning_days_of_inventory,calibrated_inventory_coverage_days,planning_inventory_risk,planning_stockout_risk,planning_reorder_point,planning_target_stock,inventory_gap_to_target,suggested_reorder_quantity,planning_reorder_status,reorder_priority,demand_available,inventory_coverage_category,executive_inventory_flag,replenishment_decision,business_action
17,1104,151,3.0,4.0,0.1,0.0444444444444444,1.7968387185756836,3.8596160141066114,8.271790134264666,0.0713017205190901,2117.760958651364,2521.0943826894136,SEVERE_OVERSTOCK,0.0,0.9982240872672624,2.638163659206336,-148.36183634079367,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1182,160,0.0,6.0,0.0,0.0666666666666666,1.3420650564058785,2.89834420699564,6.204654084980574,0.0334206505640587,4787.459169692738,3576.577735251268,SEVERE_OVERSTOCK,0.0,0.4678891078968229,1.236564070870175,-158.76343592912983,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1189,78,1.0,14.0,0.0333333333333333,0.1555555555555555,1.783749189165171,3.869455451373786,8.288901528124455,0.0778374918916517,1002.0877870599236,1311.843623651577,SEVERE_OVERSTOCK,0.0,1.089724886483124,2.879987199991113,-75.1200128000089,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1014,105,3.0,3.0,0.1,0.0333333333333333,1.8060482010634265,3.8813381460908576,8.269450489295302,0.0680604820106342,1542.7454654757516,1744.1394964681651,SEVERE_OVERSTOCK,0.0,0.9528467481488798,2.518237834393468,-102.48176216560653,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1134,77,0.0,3.0,0.0,0.0333333333333333,1.3397387499822495,2.897376612622418,6.194219580585822,0.0233973874998224,3290.965711474589,1724.216754968538,SEVERE_OVERSTOCK,0.0,0.3275634249975149,0.8657033374934322,-76.13429666250657,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1010,117,2.0,10.0,0.0666666666666666,0.1111111111111111,1.794968939298314,3.857674366420646,8.175188498583696,0.0779496893929831,1500.9681361287385,1955.4655922748848,SEVERE_OVERSTOCK,0.0,1.0912956515017638,2.884138507540376,-114.11586149245964,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1012,105,0.0,5.0,0.0,0.0555555555555555,1.3510495481736389,2.9071396382712367,6.197782645098558,0.030177162148403,3479.4524244406625,2331.5207086654955,SEVERE_OVERSTOCK,0.0,0.4224802700776427,1.116554999490913,-103.88344500050908,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1200,141,2.0,7.0,0.0666666666666666,0.0777777777777777,1.80615806102179,3.918649311706568,9.22566198311519,0.0680615806102179,2071.653328292409,2341.9877203919687,SEVERE_OVERSTOCK,0.0,0.9528621285430506,2.5182784825780624,-138.48172151742193,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1157,76,4.0,5.0,0.1333333333333333,0.0555555555555555,1.821524665287164,3.9629916766638864,8.38332464079063,0.0882152466528716,861.529076703273,1251.6986694992445,SEVERE_OVERSTOCK,0.0,1.235013453140203,3.263964126156251,-72.73603587384375,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1173,64,0.0,7.0,0.0,0.0777777777777777,1.351480554154923,2.910526562729563,6.200024716849748,0.0368481388748825,1736.8584127765928,1420.664170192645,SEVERE_OVERSTOCK,0.0,0.5158739442483559,1.3633811383706549,-62.636618861629344,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1059,47,0.0,5.0,0.0,0.0555555555555555,1.3453338775609718,2.908592581190728,6.178262775419795,0.0301200054422763,1560.4246848518458,1048.0669694843818,SEVERE_OVERSTOCK,0.0,0.4216800761918693,1.114440201364226,-45.885559798635775,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1025,106,2.0,2.0,0.0666666666666666,0.0222222222222222,1.786378890842544,3.8688561613122334,8.219909209255752,0.0511971222417587,2070.428870971608,1780.1374704445573,SEVERE_OVERSTOCK,0.0,0.7167597113846228,1.8942935229450744,-104.10570647705492,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1080,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,NO_FORECAST_DEMAND,0.0,0.0,0.0,-60.0,0,NO_FORECAST_DEMAND,P5 - NO ACTION,FALSE,0-30 DAYS,NORMAL,NO IMMEDIATE REORDER,NO_ACTION_REVIEW_DORMANT
18,1028,112,0.0,13.0,0.0,0.1444444444444444,1.348503300199819,2.914571042773129,6.193516523730004,0.0568183663353315,1971.1935985451723,2491.651299260536,SEVERE_OVERSTOCK,0.0,0.7954571286946412,2.102279554407266,-109.89772044559274,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1176,160,3.0,15.0,0.1,0.1666666666666666,1.795647734872461,3.8752666295087432,8.274810082156089,0.1079564773487246,1482.0787407055038,2673.130094940881,SEVERE_OVERSTOCK,0.0,1.5113906828821444,3.99438966190281,-156.0056103380972,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1037,67,0.0,5.0,0.0,0.0555555555555555,1.3379995312977355,2.895864475208549,6.167242506449823,0.030046661979644,2229.8650028209818,1502.2426787029483,SEVERE_OVERSTOCK,0.0,0.4206532677150163,1.1117264932468287,-65.88827350675317,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1141,124,5.0,11.0,0.1666666666666666,0.1222222222222222,1.7925612580477257,3.905949649492946,8.372815166601358,0.1212589459138105,1022.6049638278872,2075.2428868464126,SEVERE_OVERSTOCK,0.0,1.6976252427933485,4.486580998810992,-119.513419001189,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1017,56,4.0,5.0,0.1333333333333333,0.0555555555555555,1.8040556567912307,3.910194840041854,8.355129281369932,0.0880405565679123,636.070490499489,931.235127738863,SEVERE_OVERSTOCK,0.0,1.2325677919507725,3.257500593012756,-52.74249940698724,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1146,166,0.0,16.0,0.0,0.1777777777777777,1.3481970510147443,2.91204566649885,6.210411605417392,0.0668153038434807,2484.460751519829,3693.822053869436,SEVERE_OVERSTOCK,0.0,0.9354142538087308,2.472166242208789,-163.5278337577912,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1120,95,0.0,4.0,0.0,0.0444444444444444,1.3395701569505103,2.896084208034321,6.206780307785824,0.0267290349028384,3554.187434949687,2127.548143120728,SEVERE_OVERSTOCK,0.0,0.3742064886397381,0.988974291405022,-94.01102570859496,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1089,41,0.0,5.0,0.0,0.0555555555555555,1.3433594000158735,2.899558750095423,6.209616022633075,0.0301002606668254,1362.1144498986882,915.6149873112628,SEVERE_OVERSTOCK,0.0,0.4214036493355556,1.11370964467254,-39.88629035532746,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1128,210,5.0,7.0,0.1666666666666666,0.0777777777777777,1.7815081227222112,3.852956487766632,8.258916222364848,0.1078150812272221,1947.7794535759003,3536.329652190058,SEVERE_OVERSTOCK,0.0,1.5094111371811096,3.9891580054072175,-206.0108419945928,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1145,49,0.0,8.0,0.0,0.0888888888888888,1.3481970510147443,2.91204566649885,6.210411605417392,0.0401486371768141,1220.4648387990003,1090.3450640939902,SEVERE_OVERSTOCK,0.0,0.5620809204753976,1.485499575542122,-47.51450042445788,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1125,88,3.0,15.0,0.1,0.1666666666666666,1.7910205286907956,3.861669443379786,8.2673909336326,0.1079102052869079,815.492842090594,1474.0199554997805,SEVERE_OVERSTOCK,0.0,1.5107428740167113,3.992677595615594,-84.00732240438441,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1034,82,0.0,2.0,0.0,0.0222222222222222,1.3480851447817956,2.909889113135443,6.2391308932041,0.0201475181144846,4069.980209673959,1824.8105540827555,SEVERE_OVERSTOCK,0.0,0.2820652536027847,0.7454581702359311,-81.25454182976407,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1085,63,0.0,1.0,0.0,0.0111111111111111,1.3411023951709151,2.897301745250465,6.182268029597576,0.0167443572850424,3762.461522263209,1409.288363666766,SEVERE_OVERSTOCK,0.0,0.2344210019905948,0.6195412195465719,-62.38045878045343,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1142,63,1.0,7.0,0.0333333333333333,0.0777777777777777,1.8047939264233632,3.918182317868584,8.385047834976996,0.0547146059309003,1151.4292925651955,1047.2109709198176,SEVERE_OVERSTOCK,0.0,0.7660044830326043,2.0244404194433114,-60.97555958055669,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1183,61,0.0,4.0,0.0,0.0444444444444444,1.3420650564058785,2.89834420699564,6.204654084980574,0.0267539838973921,2280.0342645771743,1363.5702615645455,SEVERE_OVERSTOCK,0.0,0.3745557745634896,0.9898974042035082,-60.01010259579649,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1198,67,4.0,17.0,0.1333333333333333,0.1888888888888888,1.755683981619133,3.84552842325004,8.056590840918362,0.1275568398161913,525.2560356351461,1144.8529581880282,SEVERE_OVERSTOCK,0.0,1.7857957574266785,4.719603073199079,-62.28039692680092,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1178,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,NO_FORECAST_DEMAND,0.0,0.0,0.0,-151.0,0,NO_FORECAST_DEMAND,P5 - NO ACTION,FALSE,0-30 DAYS,NORMAL,NO IMMEDIATE REORDER,NO_ACTION_REVIEW_DORMANT
18,1199,59,0.0,8.0,0.0,0.0888888888888888,1.310217689654292,2.8838886975686,5.8795844428521296,0.0397688435632095,1483.5734387454322,1350.9205485288664,SEVERE_OVERSTOCK,0.0,0.5567638098849342,1.471447211838755,-57.52855278816124,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1038,41,3.0,5.0,0.1,0.0555555555555555,1.790096563484079,3.8781417273498513,8.225280584939684,0.0745676323015074,549.8364201000807,687.1137708940356,SEVERE_OVERSTOCK,0.0,1.0439468522211044,2.759002395155776,-38.24099760484423,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1046,65,1.0,5.0,0.0333333333333333,0.0555555555555555,1.7623027037608172,3.856349997350218,8.21567680402955,0.0476230270376081,1364.885939498746,1106.5068423481562,SEVERE_OVERSTOCK,0.0,0.6667223785265143,1.762052000391502,-63.2379479996085,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1119,169,6.0,6.0,0.2,0.0666666666666666,1.7882201800233948,3.863572248135144,8.277833714470482,0.1178822018002339,1433.6345726422,2835.2213316000443,SEVERE_OVERSTOCK,0.0,1.6503508252032757,4.361641466608657,-164.63835853339134,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1192,62,0.0,1.0,0.0,0.0111111111111111,1.3408028614082863,2.93277586316035,6.251802935409596,0.0167413619474161,3703.4023990843134,1387.2285430882691,SEVERE_OVERSTOCK,0.0,0.2343790672638267,0.6194303920543993,-61.3805696079456,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1132,155,12.0,24.0,0.4,0.2666666666666666,1.799822610712118,3.8751611081747015,8.281120842772918,0.2579982261071212,600.7793244890133,2583.5879449031813,SEVERE_OVERSTOCK,0.0,3.6119751654996968,9.545934365963484,-145.4540656340365,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1053,91,3.0,10.0,0.1,0.1111111111111111,1.789481271019152,3.89502121970666,8.248706298910081,0.0912281460435248,997.4991704488216,1525.5817673046672,SEVERE_OVERSTOCK,0.0,1.277194044609348,3.37544140361042,-87.62455859638958,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1133,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,NO_FORECAST_DEMAND,0.0,0.0,0.0,-98.0,0,NO_FORECAST_DEMAND,P5 - NO ACTION,FALSE,0-30 DAYS,NORMAL,NO IMMEDIATE REORDER,NO_ACTION_REVIEW_DORMANT
18,1067,167,5.0,14.0,0.1666666666666666,0.1555555555555555,1.787538899367614,3.863417829572874,8.234017734400636,0.1312087223270094,1272.7812376969,2802.736209976976,SEVERE_OVERSTOCK,0.0,1.8369221125781323,4.85472272609935,-162.14527727390066,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1155,97,1.0,3.0,0.0333333333333333,0.0333333333333333,1.8043352985526329,3.906987633804303,8.320157639319017,0.0413766863188596,2344.315328987256,1612.7822818376874,SEVERE_OVERSTOCK,0.0,0.5792736084640353,1.5309373937978077,-95.4690626062022,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1101,125,0.0,8.0,0.0,0.0888888888888888,1.3432110691595147,2.8938049174656184,6.202613499063643,0.0400987773582618,3117.3020285179696,2791.817374127568,SEVERE_OVERSTOCK,0.0,0.5613828830156654,1.4836547622556873,-123.51634523774432,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1086,98,2.0,6.0,0.0666666666666666,0.0666666666666666,1.7953050576425318,3.870237524415266,8.250192570211416,0.0646197172430919,1516.564977084861,1637.6046998166437,SEVERE_OVERSTOCK,0.0,0.9046760414032876,2.390929537994404,-95.6090704620056,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1131,133,2.0,10.0,0.0666666666666666,0.1111111111111111,1.789778773009675,3.860128854800114,8.266088589398331,0.0778977877300967,1707.36556037796,2229.325802814419,SEVERE_OVERSTOCK,0.0,1.0905690282213545,2.8822181460135794,-130.11778185398643,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1179,108,1.0,14.0,0.0333333333333333,0.1555555555555555,1.7918526948179967,3.870959549585633,8.303176612257625,0.0779185269481799,1386.0631640511613,1808.1843498464004,SEVERE_OVERSTOCK,0.0,1.0908593772745196,2.882985497082659,-105.11701450291734,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1035,73,0.0,4.0,0.0,0.0444444444444444,1.3455721346705447,2.9073761030241925,6.236617883092849,0.0267890546800387,2724.993504694072,1627.5604581661528,SEVERE_OVERSTOCK,0.0,0.3750467655205429,0.9911950231614348,-72.00880497683856,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1149,79,0.0,5.0,0.0,0.0555555555555555,1.350887857668179,2.922933753197176,6.244560301272035,0.0301755452433484,2618.0140031575347,1754.401734049894,SEVERE_OVERSTOCK,0.0,0.4224576334068784,1.1164951740038929,-77.88350482599611,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1063,142,0.0,1.0,0.0,0.0111111111111111,1.3453338775609718,2.911356721477813,6.202209068640501,0.016786672108943,8459.091777002657,3166.5002056762173,SEVERE_OVERSTOCK,0.0,0.2350134095252026,0.6211068680308929,-141.3788931319691,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1186,67,1.0,10.0,0.0333333333333333,0.1111111111111111,1.7871931616923933,3.863134716566028,8.267744092089407,0.0645385982835906,1038.1384439989492,1124.6685826039186,SEVERE_OVERSTOCK,0.0,0.9035403759702684,2.387928136492852,-64.61207186350715,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1181,95,0.0,2.0,0.0,0.0222222222222222,1.3420650564058785,2.89834420699564,6.204654084980574,0.0200873172307254,4729.352302690203,2123.59303030544,SEVERE_OVERSTOCK,0.0,0.2812224412301563,0.7432307375368417,-94.25676926246317,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1161,89,0.0,9.0,0.0,0.1,1.353549515903151,2.9238672915257475,6.225536708195908,0.0435354951590315,2044.308894957792,1972.5913005985983,SEVERE_OVERSTOCK,0.0,0.6094969322264412,1.6108133208841655,-87.38918667911584,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1020,82,1.0,11.0,0.0333333333333333,0.1222222222222222,1.76994087323407,3.8420531649163534,8.158929028557825,0.0676994087323407,1211.236575554134,1389.8769372476495,SEVERE_OVERSTOCK,0.0,0.94779172225277,2.5048781230966064,-79.4951218769034,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1056,124,5.0,17.0,0.1666666666666666,0.1888888888888888,1.7889428032666164,3.880700951486752,8.240261210458844,0.1412227613659994,878.0454283756414,2079.440434432709,SEVERE_OVERSTOCK,0.0,1.9771186591239929,5.22524217054198,-118.77475782945804,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1126,83,0.0,11.0,0.0,0.1222222222222222,1.3408235363477667,2.8938102223645084,6.198101340054117,0.0500749020301443,1657.5169722755577,1857.0676397749128,SEVERE_OVERSTOCK,0.0,0.7010486284220208,1.8527713751153403,-81.14722862488466,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1074,69,0.0,6.0,0.0,0.0666666666666666,1.340867070690715,2.908356458994368,6.193446702929303,0.0334086707069071,2065.332099122832,1543.777191078076,SEVERE_OVERSTOCK,0.0,0.4677213898967001,1.2361208161555648,-67.76387918384444,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1177,106,0.0,6.0,0.0,0.0666666666666666,1.342378589262881,2.902092760240091,6.201750349725598,0.0334237858926288,3171.394178400866,2368.9293210093456,SEVERE_OVERSTOCK,0.0,0.4679330024968033,1.2366800780272658,-104.76331992197274,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1061,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,NO_FORECAST_DEMAND,0.0,0.0,0.0,-92.0,0,NO_FORECAST_DEMAND,P5 - NO ACTION,FALSE,0-30 DAYS,NORMAL,NO IMMEDIATE REORDER,NO_ACTION_REVIEW_DORMANT
18,1137,140,0.0,4.0,0.0,0.0444444444444444,1.3645329230353185,2.9586690127332167,6.443573966667849,0.0269786625636865,5189.286150472153,3077.9763017057608,SEVERE_OVERSTOCK,0.0,0.3777012758916112,0.9982105148564012,-139.0017894851436,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1106,177,5.0,16.0,0.1666666666666666,0.1777777777777777,1.7814905691610032,3.845704151391044,8.25626851626942,0.13781490569161,1284.3313218678602,2980.6500757962226,SEVERE_OVERSTOCK,0.0,1.9294086796825405,5.099151510589571,-171.90084848941044,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1064,100,4.0,15.0,0.1333333333333333,0.1666666666666666,1.7973351058811755,3.883017924932144,8.253617829759907,0.121306684392145,824.3568810827645,1669.1378197552071,SEVERE_OVERSTOCK,0.0,1.6982935814900313,4.488347322509369,-95.51165267749064,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1168,128,0.0,5.0,0.0,0.0555555555555555,1.351317118724505,2.914693444300624,6.225014684709399,0.0301798378539117,4241.242137204175,2841.671985643561,SEVERE_OVERSTOCK,0.0,0.422517729954764,1.1166540005947334,-126.88334599940526,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1136,108,0.0,3.0,0.0,0.0333333333333333,1.3397387499822495,2.896319660558777,6.189610191446311,0.0233973874998224,4615.899958951372,2418.3819420337936,SEVERE_OVERSTOCK,0.0,0.3275634249975149,0.8657033374934322,-107.13429666250656,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
18,1011,141,0.0,1.0,0.0,0.0111111111111111,1.35471956325846,2.9131773612437497,6.188133923054639,0.0168805289659179,8352.818817744475,3122.4174469184813,SEVERE_OVERSTOCK,0.0,0.236327405522851,0.6245795717389635,-140.37542042826104,0,NO_REORDER,P5 - NO ACTION,TRUE,>365 DAYS,EXTREME OVERSTOCK,DO NOT REORDER - EXTREME OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK
