store_id,sku_id,stock_on_hand,calibrated_forecast_30d,calibrated_forecast_60d,calibrated_forecast_90d,planning_daily_demand,planning_stockout_risk,planning_inventory_risk,business_action,recommended_action
45,1182,217,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
36,1179,217,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
17,1007,216,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1023,215,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
34,1125,215,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
25,1178,215,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
50,1163,212,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
41,1003,212,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
41,1052,211,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
21,1012,210,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
33,1060,210,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
34,1115,208,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
34,1174,207,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
20,1029,207,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
19,1141,206,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
30,1155,206,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
12,1177,205,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
38,1136,205,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
9,1009,205,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
10,1099,205,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1002,203,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
40,1006,202,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
48,1011,202,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
40,1120,202,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
23,1016,202,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
9,1182,201,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
34,1130,200,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
33,1062,200,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
29,1081,200,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
29,1028,200,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
8,1158,199,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
38,1108,199,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
30,1079,199,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
50,1028,199,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
11,1045,198,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
37,1125,197,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
8,1048,197,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
14,1076,197,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
44,1004,197,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
10,1001,196,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
17,1143,196,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
17,1103,196,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
12,1063,196,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
17,1043,196,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
36,1038,196,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1031,194,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
8,1002,194,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
1,1079,193,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
26,1139,193,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
22,1027,192,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
48,1182,191,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
41,1161,191,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
22,1098,190,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
26,1120,190,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
26,1112,190,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
31,1020,189,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
31,1042,188,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
50,1162,187,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
1,1193,187,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
33,1115,187,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1020,186,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
15,1167,185,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
10,1176,184,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
17,1070,184,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
17,1026,184,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
30,1117,184,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
27,1167,184,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
41,1145,184,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
2,1171,182,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
46,1067,181,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
9,1107,180,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
7,1197,180,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
19,1036,179,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
19,1098,179,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
49,1006,179,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
21,1154,179,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
5,1011,178,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
29,1002,177,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
47,1104,177,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
16,1039,177,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
30,1091,176,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
44,1077,176,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
16,1193,176,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
3,1094,176,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
49,1145,175,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
29,1094,175,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
38,1087,175,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
37,1067,175,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
50,1052,174,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
43,1034,174,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
48,1031,174,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
3,1095,174,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
4,1069,174,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
34,1105,173,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
38,1056,173,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
29,1183,173,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
39,1180,173,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
23,1070,172,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1179,171,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
44,1139,171,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
3,1097,170,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
25,1050,170,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
47,1163,170,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
11,1028,170,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
3,1141,169,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
17,1117,169,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1146,169,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
43,1032,169,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
7,1198,168,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
8,1122,168,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
49,1086,167,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1006,167,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
13,1160,167,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
34,1167,166,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
4,1071,166,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
50,1179,166,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
16,1137,166,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
47,1097,166,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
35,1166,165,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
11,1170,164,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
1,1200,164,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
4,1002,164,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
4,1052,163,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
28,1016,163,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
22,1051,163,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
37,1196,163,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
5,1012,162,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
14,1192,162,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
39,1042,162,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
2,1165,162,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
10,1077,162,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
25,1116,161,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
11,1082,161,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
38,1156,161,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
37,1046,161,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
14,1080,161,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
37,1011,160,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
6,1095,160,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
26,1130,158,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
19,1025,157,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
13,1200,157,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
10,1043,156,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
2,1162,156,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
1,1081,156,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
29,1141,156,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
31,1192,156,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
35,1139,155,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
11,1054,155,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
36,1065,155,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
7,1050,155,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
7,1090,155,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
26,1025,155,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
44,1040,155,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
9,1032,154,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
