store_id,sku_id,stock_on_hand,planning_daily_demand,planning_days_of_inventory,calibrated_forecast_30d,calibrated_forecast_60d,calibrated_forecast_90d,stock_to_planning_30d_ratio,planning_inventory_risk,business_action,excess_stock_vs_30d_forecast,recommended_action
9,1154,255,0.0414322896169096,6154.62004049923,1.809895628357627,3.912690350292221,8.291943261950319,205.15400134997432,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,253.19010437164238,STOP_REPLENISHMENT_REVIEW_STOCK
49,1068,166,0.0269718663702889,6154.561116425311,1.363853303695564,2.946810504531037,6.273304686852019,205.15203721417703,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,164.63614669630442,STOP_REPLENISHMENT_REVIEW_STOCK
34,1169,226,0.036730039426309,6153.001835280371,1.339670609297572,2.8766381314951097,6.151612631195204,205.1000611760124,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,224.66032939070243,STOP_REPLENISHMENT_REVIEW_STOCK
15,1166,165,0.0268167241037115,6152.876815299114,1.3483390770378263,2.912596882774819,6.226697587434602,205.09589384330383,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,163.65166092296218,STOP_REPLENISHMENT_REVIEW_STOCK
48,1160,268,0.0435594608330091,6152.509578284565,1.3559460833009132,2.9196276391659675,6.294607935497842,205.08365260948548,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,266.6440539166991,STOP_REPLENISHMENT_REVIEW_STOCK
16,1016,248,0.0403157408618111,6151.443448603885,1.3649074195144455,2.946887552309817,6.293517647764036,205.04811495346283,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,246.63509258048555,STOP_REPLENISHMENT_REVIEW_STOCK
2,1008,122,0.0198435692771334,6148.087488503664,1.3176902610466807,2.8266214217120904,6.228788849606051,204.9362496167888,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,120.68230973895332,STOP_REPLENISHMENT_REVIEW_STOCK
21,1059,144,0.0234321733370738,6145.396670148661,1.3432173337073874,2.8979023796284764,6.161537960829774,204.846555671622,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,142.6567826662926,STOP_REPLENISHMENT_REVIEW_STOCK
41,1102,252,0.0410558480214799,6137.9806323366265,1.772251468814663,3.8224608478053193,8.201660426657927,204.59935441122087,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,250.22774853118534,STOP_REPLENISHMENT_REVIEW_STOCK
14,1159,185,0.0301441915612941,6137.169067010065,1.3477524894627435,2.920852475831344,6.2306475766155565,204.57230223366884,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,183.65224751053725,STOP_REPLENISHMENT_REVIEW_STOCK
40,1138,124,0.0202223318398845,6131.834893315063,1.355566517321784,2.927096793456074,6.357311567311347,204.39449644383544,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,122.64443348267821,STOP_REPLENISHMENT_REVIEW_STOCK
17,1093,205,0.0334321106915951,6131.829422649558,1.3432110691595147,2.888446682469348,6.202100578290932,204.3943140883186,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,203.6567889308405,STOP_REPLENISHMENT_REVIEW_STOCK
38,1034,123,0.0200743757141431,6127.214203395728,1.3407709047476453,2.889782233339408,6.200015805775625,204.24047344652428,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,121.65922909525236,STOP_REPLENISHMENT_REVIEW_STOCK
15,1006,184,0.0300361678254027,6125.947926165996,1.3369501158736117,2.896142025795646,6.17211389202405,204.1982642055332,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,182.6630498841264,STOP_REPLENISHMENT_REVIEW_STOCK
12,1089,123,0.0200854765676855,6123.827810881435,1.341880990101886,2.892006064627368,6.179950725888527,204.1275936960478,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,121.65811900989812,STOP_REPLENISHMENT_REVIEW_STOCK
38,1032,245,0.040082245911075,6112.43193666212,1.341557924440841,2.8909246393648464,6.168947530403505,203.74773122207068,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,243.65844207555915,STOP_REPLENISHMENT_REVIEW_STOCK
32,1101,102,0.0166894437757485,6111.647660074574,1.3356110442415252,2.8661976142460084,6.093322574102597,203.72158866915248,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,100.66438895575847,STOP_REPLENISHMENT_REVIEW_STOCK
7,1103,292,0.0478653841188117,6100.44200784424,1.786538411881179,3.831823273916166,8.242434638741502,203.34806692814132,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,290.21346158811883,STOP_REPLENISHMENT_REVIEW_STOCK
29,1007,183,0.0300038625793486,6099.214709973948,1.3337195912681956,2.875952639513244,6.196907092461781,203.3071569991316,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,181.6662804087318,STOP_REPLENISHMENT_REVIEW_STOCK
2,1088,162,0.0265734401154783,6096.312682739147,1.3240106782145034,2.854303788421041,6.326245248419553,203.2104227579716,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,160.6759893217855,STOP_REPLENISHMENT_REVIEW_STOCK
38,1022,202,0.0331500281348445,6093.509157166424,1.3150028134844574,2.850646454667003,6.058255163632565,203.11697190554747,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,200.68499718651555,STOP_REPLENISHMENT_REVIEW_STOCK
24,1180,142,0.023312746859176,6091.088315665716,1.331274685917607,2.8811971765028024,6.19440334765811,203.0362771888572,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,140.6687253140824,STOP_REPLENISHMENT_REVIEW_STOCK
2,1053,243,0.0398997424058304,6090.264882624679,1.3233075739163798,2.892856195694315,6.417777336441968,203.00882942082265,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,241.67669242608363,STOP_REPLENISHMENT_REVIEW_STOCK
33,1055,243,0.039907286617647,6089.113557836954,1.3240619950980397,2.8834555446821075,6.144027671750136,202.9704519278985,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,241.67593800490195,STOP_REPLENISHMENT_REVIEW_STOCK
29,1042,311,0.0510960714199705,6086.573612358935,1.776273808663717,3.8570767732617104,8.242478089156878,202.8857870786312,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,309.22372619133625,STOP_REPLENISHMENT_REVIEW_STOCK
34,1187,223,0.0366817866928092,6079.311290573388,1.334845335947593,2.874603056961137,6.210213667990978,202.6437096857796,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,221.6651546640524,STOP_REPLENISHMENT_REVIEW_STOCK
15,1054,243,0.0399791212533424,6078.172615654575,1.3312454586675802,2.9014508824013574,6.170422118506113,202.60575385515247,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,241.66875454133242,STOP_REPLENISHMENT_REVIEW_STOCK
41,1174,182,0.0300153551713935,6063.563098312331,1.3348688504726864,2.8723442083417234,6.145908461912992,202.11876994374435,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,180.66513114952733,STOP_REPLENISHMENT_REVIEW_STOCK
45,1003,198,0.0326763991608702,6059.41918585397,1.2676399160870289,2.798510937220189,5.864577555982868,201.98063952846564,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,196.73236008391297,STOP_REPLENISHMENT_REVIEW_STOCK
23,1012,142,0.0234406354866749,6057.856242025574,1.3440635486674943,2.8932126071964253,6.184994253268589,201.92854140085248,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,140.6559364513325,STOP_REPLENISHMENT_REVIEW_STOCK
7,1110,411,0.0679367701383757,6049.743006075539,1.7936770138375715,3.834021000006033,8.220745176831104,201.65810020251797,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,409.20632298616243,STOP_REPLENISHMENT_REVIEW_STOCK
29,1093,182,0.0300906741696976,6048.385588624674,1.3424007503030988,2.883898546494859,6.19671716794827,201.61285295415576,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,180.65759924969691,STOP_REPLENISHMENT_REVIEW_STOCK
11,1165,203,0.0335632353699657,6048.28461149057,1.3563235369965776,2.9206240701924977,6.214762007943939,201.60948704968564,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,201.64367646300343,STOP_REPLENISHMENT_REVIEW_STOCK
35,1107,141,0.0233144028823303,6047.763724065249,1.3314402882330385,2.861872349153477,6.141979683240162,201.5921241355083,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,139.66855971176696,STOP_REPLENISHMENT_REVIEW_STOCK
34,1043,201,0.0332550673897205,6044.1916308409245,1.3255067389720565,2.8780303151297777,6.138636134866377,201.47305436136412,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,199.67449326102795,STOP_REPLENISHMENT_REVIEW_STOCK
13,1194,162,0.0268289893213498,6038.244603984567,1.3495655988016464,2.950812137717437,6.25986383701442,201.2748201328189,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,160.65043440119837,STOP_REPLENISHMENT_REVIEW_STOCK
25,1184,101,0.0167278183189477,6037.846542462527,1.339448498561442,2.88898793805004,6.193764309206314,201.2615514154176,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,99.66055150143856,STOP_REPLENISHMENT_REVIEW_STOCK
36,1129,181,0.030000839631403,6033.164478854784,1.3334172964736428,2.8680079672504646,6.1385339531778245,201.1054826284928,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,179.66658270352636,STOP_REPLENISHMENT_REVIEW_STOCK
2,1141,141,0.0233717538668228,6032.923365676678,1.337175386682288,2.892441598746146,6.506411940661191,201.09744552255597,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,139.66282461331772,STOP_REPLENISHMENT_REVIEW_STOCK
19,1024,181,0.0300035202563439,6032.62545373253,1.333685358967727,2.8867140540203944,6.147701212339951,201.08751512441768,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,179.66631464103227,STOP_REPLENISHMENT_REVIEW_STOCK
5,1102,201,0.0333195284559358,6032.498336998282,1.3319528455935856,2.863306571843437,6.222536570533583,201.08327789994277,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,199.66804715440642,STOP_REPLENISHMENT_REVIEW_STOCK
21,1166,329,0.0545462401851253,6031.579791446697,1.7879573518458725,3.848499476520392,8.228498730755208,201.0526597148899,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,327.2120426481541,STOP_REPLENISHMENT_REVIEW_STOCK
22,1063,141,0.0233828390894044,6030.063306721885,1.338283908940446,2.896035116294156,6.1822830301740375,201.00211022406285,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,139.66171609105956,STOP_REPLENISHMENT_REVIEW_STOCK
28,1122,302,0.0500880173524196,6029.386187820652,1.342135068575295,2.893332625623903,6.22024561313313,200.97953959402173,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,300.6578649314247,STOP_REPLENISHMENT_REVIEW_STOCK
22,1065,141,0.0233874083115497,6028.885207018334,1.3387408311549764,2.891982660942357,6.165328156280372,200.9628402339445,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,139.66125916884502,STOP_REPLENISHMENT_REVIEW_STOCK
35,1184,348,0.0577459456544951,6026.397109888017,1.7745945654495137,3.825461275497364,8.188652028441838,200.8799036629339,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,346.2254054345505,STOP_REPLENISHMENT_REVIEW_STOCK
35,1040,120,0.0199202647944996,6024.016308916443,1.325359812783299,2.877157422314901,6.144665023116166,200.8005436305481,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,118.6746401872167,STOP_REPLENISHMENT_REVIEW_STOCK
41,1053,281,0.046649080408612,6023.698592526241,1.3315747075278743,2.9028106653589134,6.166578345580541,200.789953084208,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,279.66842529247214,STOP_REPLENISHMENT_REVIEW_STOCK
49,1077,228,0.0378607735700213,6022.063959636924,1.7860773570021395,3.8857071307431688,8.244233999300308,200.7354653212308,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,226.21392264299786,STOP_REPLENISHMENT_REVIEW_STOCK
43,1139,222,0.0368663922037994,6021.744649510906,1.3533058870466126,2.937688312899934,6.2307193744485785,200.7248216503636,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,220.64669411295338,STOP_REPLENISHMENT_REVIEW_STOCK
34,1196,407,0.0675897797705051,6021.620448859737,1.7589779770505138,3.814205565148954,8.141596112658032,200.7206816286579,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,405.2410220229495,STOP_REPLENISHMENT_REVIEW_STOCK
44,1007,140,0.0232533348624658,6020.641805919185,1.3253334862465862,2.8676398488445223,6.156250028166172,200.68806019730613,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,138.6746665137534,STOP_REPLENISHMENT_REVIEW_STOCK
21,1047,120,0.0199388164586584,6018.411386092575,1.3272149791991774,2.889878169597627,6.154584721339476,200.6137128697525,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,118.67278502080082,STOP_REPLENISHMENT_REVIEW_STOCK
50,1181,164,0.0272533055349149,6017.6186624369375,1.3919972201581603,2.985549805623009,6.368436398290394,200.5872887478979,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,162.60800277984183,STOP_REPLENISHMENT_REVIEW_STOCK
9,1066,181,0.0300936965792187,6014.548579086477,1.342702991255213,2.89672991361662,6.169931496967842,200.4849526362159,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,179.6572970087448,STOP_REPLENISHMENT_REVIEW_STOCK
26,1029,222,0.0369368941313483,6010.25086761663,1.3603560798015015,2.930193949355235,6.240141923362864,200.341695587221,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,220.6396439201985,STOP_REPLENISHMENT_REVIEW_STOCK
35,1024,260,0.0432845103724379,6006.767727366015,1.3284510372437983,2.878260533811348,6.119453896126772,200.2255909122005,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,258.6715489627562,STOP_REPLENISHMENT_REVIEW_STOCK
28,1162,181,0.0301393363648325,6005.440790368433,1.3472669698165876,2.8985921098811844,6.210008668687498,200.18135967894776,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,179.6527330301834,STOP_REPLENISHMENT_REVIEW_STOCK
19,1137,242,0.0403094528244751,6003.554576981555,1.3642786157808502,2.9517927086154416,6.421085071212313,200.1184858993852,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,240.63572138421915,STOP_REPLENISHMENT_REVIEW_STOCK
2,1039,139,0.0231754454417227,5997.727221663605,1.3175445441722708,2.869692950583283,6.362772021180203,199.92424072212015,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,137.68245545582772,STOP_REPLENISHMENT_REVIEW_STOCK
42,1168,200,0.0333533340378868,5996.402032037186,1.335333403788689,2.872352309240645,6.15652615117567,199.8800677345729,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,198.6646665962113,STOP_REPLENISHMENT_REVIEW_STOCK
41,1064,320,0.0533692747339649,5995.959315451362,1.3369274733964922,2.8915626339223603,6.173087686727388,199.8653105150454,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,318.6630725266035,STOP_REPLENISHMENT_REVIEW_STOCK
17,1045,100,0.0166816107858368,5994.62493663397,1.3348277452503556,2.9033298750855523,6.172824980095051,199.82083122113235,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,98.66517225474965,STOP_REPLENISHMENT_REVIEW_STOCK
16,1023,219,0.0365354143985167,5994.184097960872,1.320208106518345,2.866667644447667,6.098953149020066,199.80613659869576,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,217.67979189348165,STOP_REPLENISHMENT_REVIEW_STOCK
1,1029,195,0.0325605274847185,5988.846467291362,1.5893860818051884,3.511835502307557,7.036143394363564,199.62821557637875,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,193.4106139181948,STOP_REPLENISHMENT_REVIEW_STOCK
49,1013,210,0.0350653555512239,5988.817073114491,1.8398688884557288,3.992025775423208,8.426523069405398,199.627235770483,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,208.16013111154427,STOP_REPLENISHMENT_REVIEW_STOCK
35,1150,200,0.0333956979288172,5988.795336042961,1.3395697928817196,2.885349859809878,6.166843469738261,199.62651120143204,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,198.66043020711828,STOP_REPLENISHMENT_REVIEW_STOCK
23,1094,326,0.0544366326122125,5988.614364196803,1.7769965945545845,3.834365945157719,8.246354699082383,199.6204788065601,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,324.2230034054454,STOP_REPLENISHMENT_REVIEW_STOCK
49,1094,427,0.0713733058967199,5982.628864324794,1.8039972563386624,3.88218627830035,8.228638553901023,199.4209621441598,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,425.1960027436613,STOP_REPLENISHMENT_REVIEW_STOCK
14,1013,448,0.0748950455345958,5981.704087395983,1.8228378867929136,3.904198208525837,8.312910976035807,199.3901362465328,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,446.1771621132071,STOP_REPLENISHMENT_REVIEW_STOCK
8,1064,246,0.0411523145459437,5977.792566815602,1.78189812126104,3.8519947336527327,8.243408242145362,199.2597522271867,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,244.21810187873896,STOP_REPLENISHMENT_REVIEW_STOCK
48,1122,240,0.0401613137586663,5975.9001272265605,1.3494647091999672,2.9118385576202424,6.142950209045833,199.19667090755203,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,238.65053529080004,STOP_REPLENISHMENT_REVIEW_STOCK
32,1194,160,0.0267842492867995,5973.660052471782,1.3450915953466167,2.931575377911261,6.190135545307228,199.12200174905945,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,158.65490840465338,STOP_REPLENISHMENT_REVIEW_STOCK
10,1037,140,0.023449480176375,5970.281598866637,1.3449480176375057,2.9046908829315115,6.1729293289593175,199.0093866288879,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,138.6550519823625,STOP_REPLENISHMENT_REVIEW_STOCK
19,1165,200,0.033510618096649,5968.257566099598,1.3510618096649083,2.906117537134774,6.204298412929339,198.9419188699866,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,198.6489381903351,STOP_REPLENISHMENT_REVIEW_STOCK
21,1155,120,0.0201094692018208,5967.338013533154,1.3442802535154226,2.9013059851051537,6.174195331780029,198.91126711777176,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,118.65571974648458,STOP_REPLENISHMENT_REVIEW_STOCK
50,1084,208,0.0348946669809614,5960.796247560843,1.4894666980961406,3.115052410042588,6.395476274524804,198.6932082520281,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,206.51053330190385,STOP_REPLENISHMENT_REVIEW_STOCK
41,1129,159,0.0266826888331684,5958.919694867935,1.3349355499835085,2.8796765803361617,6.150459436270139,198.63065649559783,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,157.6650644500165,STOP_REPLENISHMENT_REVIEW_STOCK
49,1015,211,0.0354112018433702,5958.566470951447,1.874453517670358,4.069837432974055,8.508477302755441,198.6188823650482,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,209.12554648232964,STOP_REPLENISHMENT_REVIEW_STOCK
7,1172,160,0.0268702993691804,5954.529862198566,1.3536966035847071,2.901046275775723,6.18969254261538,198.4843287399522,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,158.6463033964153,STOP_REPLENISHMENT_REVIEW_STOCK
10,1122,318,0.0534508828815945,5949.387229102274,1.3450882881594548,2.897582652446966,6.173909459484852,198.31290763674247,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,316.65491171184055,STOP_REPLENISHMENT_REVIEW_STOCK
41,1027,345,0.0580235958553065,5945.8569382760525,1.802359585530655,3.883609386797599,8.239267753316255,198.1952312758684,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,343.19764041446933,STOP_REPLENISHMENT_REVIEW_STOCK
19,1106,205,0.0344829524690957,5944.966579753421,1.781628580242909,3.837022807484648,8.24291335583303,198.16555265844733,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,203.2183714197571,STOP_REPLENISHMENT_REVIEW_STOCK
8,1111,238,0.0400684476529038,5939.835804513671,1.3401780986237175,2.8718363627293955,6.161079781747112,197.9945268171224,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,236.6598219013763,STOP_REPLENISHMENT_REVIEW_STOCK
5,1148,139,0.0234039100980078,5939.178514099319,1.34039100980078,2.9022025546719865,6.269828411914981,197.97261713664395,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,137.65960899019922,STOP_REPLENISHMENT_REVIEW_STOCK
15,1056,324,0.0545761168825061,5936.662747507699,1.7909450215839433,3.8845522532289807,8.24337059619144,197.8887582502566,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,322.2090549784161,STOP_REPLENISHMENT_REVIEW_STOCK
11,1044,198,0.033356641179893,5935.849443958768,1.3356641179893,2.9007935773303526,6.161683892699008,197.8616481319589,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,196.6643358820107,STOP_REPLENISHMENT_REVIEW_STOCK
50,1022,216,0.0364136535113759,5931.840921497193,1.3080320178042648,2.814693744702594,6.030888301093463,197.7280307165731,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,214.69196798219573,STOP_REPLENISHMENT_REVIEW_STOCK
40,1141,205,0.0345713899560564,5929.758689499462,1.7904723289389752,3.878168645860215,8.265761622667368,197.6586229833154,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,203.209527671061,STOP_REPLENISHMENT_REVIEW_STOCK
33,1011,140,0.0236208924250971,5926.956419785828,1.3620892425097153,2.9278463466028444,6.254378504783318,197.5652139928609,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,138.6379107574903,STOP_REPLENISHMENT_REVIEW_STOCK
42,1085,158,0.0266579802359912,5926.930645206276,1.3324646902657955,2.9137365219404097,6.183588362161102,197.5643548402092,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,156.6675353097342,STOP_REPLENISHMENT_REVIEW_STOCK
44,1180,204,0.0344198827904338,5926.806934296026,1.7753216123767224,3.84028519561538,8.229307429458474,197.56023114320087,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,202.22467838762327,STOP_REPLENISHMENT_REVIEW_STOCK
50,1079,167,0.02822033481424,5917.71859190457,1.4887001480906696,3.1232573126008285,6.390622977330858,197.25728639681896,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,165.51129985190934,STOP_REPLENISHMENT_REVIEW_STOCK
40,1061,217,0.0366856650297869,5915.11697617602,1.335233169645366,2.882684785346319,6.144701234457699,197.170565872534,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,215.66476683035464,STOP_REPLENISHMENT_REVIEW_STOCK
36,1145,224,0.0378710796762516,5914.803642117089,1.7871079676251695,3.841894640650119,8.168291838412788,197.16012140390296,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,222.21289203237484,STOP_REPLENISHMENT_REVIEW_STOCK
6,1013,100,0.0169154552082732,5911.753409455418,1.3582121874939954,2.9270726836893544,6.333004209860104,197.05844698184725,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,98.64178781250601,STOP_REPLENISHMENT_REVIEW_STOCK
43,1112,197,0.033325968843936,5911.306012513597,1.332596884393605,2.885709400773433,6.150645201671966,197.0435337504533,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,195.6674031156064,STOP_REPLENISHMENT_REVIEW_STOCK
50,1027,146,0.0247256181271439,5904.806878810453,1.472561812714395,3.188119086796144,6.436533610778369,196.82689596034845,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,144.5274381872856,STOP_REPLENISHMENT_REVIEW_STOCK
43,1156,159,0.0269382907723867,5902.378935005933,1.3604957439053371,3.059927463474196,6.45767497516919,196.74596450019772,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,157.63950425609465,STOP_REPLENISHMENT_REVIEW_STOCK
7,1159,119,0.0201783356310522,5897.414047215671,1.3511668964385577,2.907943826366901,6.206564423237853,196.5804682405224,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,117.64883310356144,STOP_REPLENISHMENT_REVIEW_STOCK
49,1125,238,0.0403585162734019,5897.144443757776,1.369184960673527,2.9482040602409443,6.203556434957565,196.5714814585925,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,236.63081503932648,STOP_REPLENISHMENT_REVIEW_STOCK
50,1058,142,0.0240853043862383,5895.711248770202,1.4085304386238398,3.040881237740435,6.301210008293068,196.52370829234007,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,140.59146956137616,STOP_REPLENISHMENT_REVIEW_STOCK
46,1126,99,0.0167933858317202,5895.178077371597,1.3460052498386916,2.914995880285318,6.25586317142546,196.50593591238655,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,97.6539947501613,STOP_REPLENISHMENT_REVIEW_STOCK
12,1118,282,0.0478508140934146,5893.316662271993,1.7850814093414644,3.8520823778360658,8.240634920084437,196.4438887423997,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,280.21491859065856,STOP_REPLENISHMENT_REVIEW_STOCK
31,1180,157,0.0266630991091544,5888.287755195567,1.3329765775821116,2.871765931008949,6.1549109892082345,196.2762585065189,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,155.66702342241788,STOP_REPLENISHMENT_REVIEW_STOCK
44,1121,301,0.0511196815734527,5888.14309352651,1.7786348240119378,3.84484827164177,8.179184814079528,196.27143645088367,SEVERE_OVERSTOCK,STOP_REPLENISHMENT_REVIEW_STOCK,299.22136517598807,STOP_REPLENISHMENT_REVIEW_STOCK
