sku_id,store_count,stock_on_hand,calibrated_forecast_30d,calibrated_forecast_60d,calibrated_forecast_90d,planning_daily_demand,severe_overstock_count,no_forecast_count,reorder_count,suggested_reorder_quantity,planning_30d_demand,stock_to_forecast_30d_ratio,inventory_coverage_days,business_status,business_action
1188,46,12189,62.97971235476786,136.15067797886832,291.7653116447086,2.40313045688101,41,5,0,0,72.0939137064303,193.53851493221745,5072.134126176377,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1015,43,7588,69.19316162492726,148.93776780355972,320.5406474362615,2.6785982829159374,42,1,0,0,80.35794848747813,109.66401623807832,2832.8249325015095,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1011,46,7557,68.93763376923643,148.11611649649154,316.75316801888073,2.9293763376923625,42,4,0,0,87.88129013077088,109.62082083200727,2579.7299932971678,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1008,44,7055,64.59964070656841,139.06902411711928,297.47197173602103,2.519329740399016,40,4,0,0,75.57989221197047,109.21113372821989,2800.3480000528302,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1090,45,7425,68.58676399644821,147.40734443550494,315.84925815017664,3.1925343066311473,41,4,0,0,95.77602919893442,108.25703922092761,2325.738515817257,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1170,44,7467,69.40144119136552,148.86288933098214,318.10294733732906,3.0840144119136537,42,2,0,0,92.5204323574096,107.59142565081193,2421.1949111374843,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1194,45,7913,73.56359894154357,159.5275006260847,342.5542789707538,2.8223026560821003,44,1,0,0,84.669079682463,107.56678729500402,2803.7389905534683,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1152,41,6448,60.244229266795884,130.05572979993875,277.92006617316974,2.2857756260012905,38,3,0,0,68.57326878003872,107.03099829602883,2820.924296616137,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1136,45,7049,66.30894992896195,143.2195752556439,306.85900383513285,2.1197561659562845,43,2,0,0,63.59268497868853,106.3054083581738,3325.382472384501,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1074,44,7038,67.08925083012039,145.1074722206715,310.0886714609744,2.6042258416345354,42,2,0,0,78.12677524903606,104.90503192264325,2702.5305898902448,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1030,46,7802,74.70109641899093,161.51600885913518,344.69808569970456,2.8936776308565744,45,1,0,0,86.81032892569723,104.44291146999193,2696.222936792888,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1185,45,7186,69.79856418442421,150.24954354858176,321.96200558516443,2.554652308510907,44,1,0,0,76.6395692553272,102.95340719349039,2812.9072500628004,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1115,45,6689,65.04874665918148,140.23057795630183,300.6409748617192,2.740487466591813,41,4,0,0,82.21462399775439,102.83057466190033,2440.8066380681994,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1083,47,7593,73.84799343492055,159.01185394215906,340.52022442942035,2.981813267682537,45,2,0,0,89.4543980304761,102.81931365801326,2546.437123442433,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1007,38,5874,57.21283301750199,123.52871811224044,265.1816757783959,2.238794996841685,35,3,0,0,67.16384990525056,102.66927348630128,2623.7328599923508,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1026,36,6079,59.65480957167079,129.37852393172324,275.65887365155265,2.6165480957167064,35,1,0,0,78.49644287150119,101.90293194543747,2323.289990331664,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1003,46,7089,70.45610880147149,156.06680359003073,324.86225755721006,2.68122775468138,44,2,0,0,80.4368326404414,100.61583190713968,2643.938019671295,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1154,46,6856,68.27777608884026,147.39752707744026,315.0450432059568,2.4627777608884003,44,2,0,0,73.88333282665201,100.41334666611363,2783.848428746095,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1028,44,6357,63.503100572687615,137.17307877278324,292.16645050741437,2.5983643390602076,39,5,0,0,77.95093017180622,100.10534828490115,2446.5391186438615,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1047,41,5799,58.01692079100409,126.39337546827508,270.0081261431506,1.946835874576706,37,4,0,0,58.40507623730118,99.95359838020175,2978.679443772248,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1135,43,6718,67.23112201340192,145.15384985838904,310.76857350273775,2.6389778868006837,41,2,0,0,79.16933660402051,99.92396079096862,2545.6825665729407,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1144,47,7214,72.22440517528433,155.6220533539922,332.4593270781925,3.1122440517528416,43,4,0,0,93.36732155258525,99.88313482806888,2317.941613845166,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1125,42,6533,65.57347708124904,141.42655867304956,302.72797257757355,2.7357347708124884,40,2,0,0,82.07204312437466,99.62869578969047,2388.02389387322,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1066,44,6583,66.11005171188864,142.55549423153644,305.1443075071546,2.344433850452218,43,1,0,0,70.33301551356654,99.5763855803515,2807.927380305571,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1005,46,7182,72.264948692228,156.22475105224137,334.5881949917243,2.8259828202556116,45,1,0,0,84.77948460766835,99.38428145279254,2541.4167235986183,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1046,49,7431,75.06748366738626,163.67607957702472,349.7905607886067,2.9773415033405275,46,3,0,0,89.32024510021583,98.99092972032663,2495.850741899289,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1156,44,6814,69.10729246145297,153.92418200529016,345.76427420429184,2.6277395912811947,42,2,0,0,78.83218773843583,98.60030334426354,2593.1032217228685,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1165,44,6716,68.33604439576915,146.82199813009348,314.8490653858104,2.596693777291023,43,1,0,0,77.90081331873068,98.27902769882601,2586.3658082187903,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1145,45,6393,65.1426060005704,140.54117464423143,300.1532788726072,2.5347593933390358,39,6,0,0,76.04278180017107,98.13853624376068,2522.1328765167364,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1082,45,6804,69.64463331331696,150.07258870854977,321.44349635613116,2.8364463331331677,44,1,0,0,85.09338999399503,97.69596990180415,2398.7762153371086,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1163,44,6520,67.03559769332114,143.7885910680357,308.58038940872405,2.97035597693321,40,4,0,0,89.11067930799629,97.26175680312608,2195.023105187438,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1092,43,6180,63.84853997765188,137.5256274855389,295.1773555169911,2.2518187331098503,41,2,0,0,67.55456199329551,96.79156331786301,2744.4482582597475,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1034,44,6433,66.85187748395428,144.11613417820357,309.70725603472255,2.5651854415062076,42,2,0,0,76.95556324518623,96.22766393575172,2507.8108958168405,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1179,40,5762,59.87973021055756,129.15814632418417,277.58138901413776,2.258797302105574,37,3,0,0,67.76391906316721,96.22621845053146,2550.915035461066,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1112,48,6850,71.28858286719083,153.30251927068124,329.1198703667691,2.8728858286719063,45,3,0,0,86.1865748601572,96.08831771507381,2384.362069538509,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1088,46,6694,69.85670417592395,150.4805544680301,321.5311837735005,2.5252337084259042,44,2,0,0,75.75701125277713,95.82473262898482,2650.843752665048,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1018,39,5930,62.01422278816254,134.07055891075677,284.38827019948974,2.5734755612149574,38,1,0,0,77.20426683644872,95.62322534068646,2304.276787925043,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1084,43,6098,63.959152597197445,137.77887877765076,295.1519726464308,2.5329248593053055,41,2,0,0,75.98774577915917,95.34210120643783,2407.4934467943403,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1171,43,6625,69.63016390091396,149.5630533368499,319.8289967644343,2.7896349723424705,42,1,0,0,83.68904917027412,95.14554653968064,2374.862684789528,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1033,46,6538,69.63084629617455,149.94662977988034,322.6226152362655,2.7996417962950773,43,3,0,0,83.98925388885232,93.89516784257714,2335.2987545235615,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1022,46,6785,72.47118496594446,156.90887031768588,335.0536320465462,2.808045182992776,46,0,0,0,84.24135548978327,93.62341740635807,2416.2716615437935,OVERSTOCK,STOP_REPLENISHMENT; REVIEW_STOCK
1148,45,6849,73.23842108608085,158.0549011392522,338.32572817260996,2.762384210860806,44,1,0,0,82.87152632582418,93.51648900172249,2479.3799403688795,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1157,42,6196,66.31241895247997,144.36701961041996,306.6531411969717,2.869790856191465,40,2,0,0,86.09372568574395,93.43649497147895,2159.0423520349455,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1077,45,6381,68.49783052662958,148.1161706210628,316.2593686721821,2.694978305266294,41,4,0,0,80.84934915798881,93.1562350360759,2367.7370565584147,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1138,42,6086,65.75343920119315,142.36801888294195,311.0703602290414,2.4608677253452633,40,2,0,0,73.82603176035789,92.55789619426575,2473.1113896607853,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1134,40,5700,61.96381093735836,133.78340136378725,286.5926576266356,2.4529714427069154,39,1,0,0,73.58914328120746,91.98917745330985,2323.712335480721,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1017,41,5874,65.15746655450442,140.70864996131132,299.4056891521972,2.4982413322117094,39,2,0,0,74.94723996635128,90.15083474871419,2351.254029889782,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1060,42,5733,64.10326180039009,138.4833243417613,295.1275445853489,2.7410326180038993,38,4,0,0,82.23097854011698,89.4338265945324,2091.5475293303657,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1025,43,5722,64.50632122688097,140.0541173747555,298.3616057626329,2.575063212268808,40,3,0,0,77.25189636806424,88.70448494302815,2222.08137366792,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1175,41,5685,64.61329785713039,138.9235641045506,297.1183313964242,2.6727996452379688,40,1,0,0,80.18398935713907,87.9849843382144,2126.983221555256,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1043,44,5346,62.661965130438944,136.19972830610786,290.7381014323686,2.279952984637721,40,4,0,0,68.39858953913162,85.31491134808194,2344.7851933883044,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1151,43,5174,61.96034076539872,133.81879098824967,286.14220489098415,2.2596034076539855,39,4,0,0,67.78810222961957,83.50502815325672,2289.7823496256196,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1001,48,5919,71.54573410990979,155.2433507203098,322.4596327782135,2.945457341099096,43,5,0,0,88.36372023297288,82.73029934820615,2009.5351297097136,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1098,43,4979,60.3969892162223,129.90236153448353,278.61636937754224,2.4139698921622212,37,6,0,0,72.41909676486664,82.4378841497395,2062.5775061097597,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1036,42,4854,59.6122629861339,128.58907882150294,274.35139567701145,2.1861226298613374,38,4,0,0,65.58367889584012,81.42619918873176,2220.369495149447,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1107,44,5227,64.33391129328798,138.23612818944423,296.90642951834667,2.596672446266211,40,4,0,0,77.90017338798633,81.24797474493577,2012.9608597788185,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1040,46,5512,68.42793730437974,148.62233457214003,317.47360687587724,2.587612706377129,44,2,0,0,77.62838119131386,80.55189469589935,2130.148760831081,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1019,44,4947,61.413947148994176,132.8806253508546,283.5257924955082,2.0274728048232733,41,3,0,0,60.8241841446982,80.55173506432115,2439.9834060566895,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1164,46,5465,67.86571304551532,145.79107312971223,312.8913249390361,2.9019904637884846,42,4,0,0,87.05971391365453,80.5266717868978,1883.1901993453014,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1199,45,5228,65.21774409882092,142.02101337883698,291.4498398925636,2.558844107654874,42,3,0,0,76.76532322964621,80.16223302784431,2043.1100059437972,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1038,44,5082,63.5323643672484,138.02701795652823,294.4225271327358,2.401990310339149,40,4,0,0,72.05970931017447,79.9907267833373,2115.7454208391237,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1009,40,4380,56.267943283941875,121.16391080744515,259.2025803366314,2.1726794328394172,35,5,0,0,65.18038298518252,77.84183576601411,2015.9439693668448,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1155,45,5165,66.43461725245706,143.45756383658406,306.6518062495193,2.2543461725245684,43,2,0,0,67.63038517573705,77.74561235707239,2291.1299351225575,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1089,43,4672,60.34614113240865,130.00402674785232,278.4879420132859,2.146794744657418,39,4,0,0,64.40384233972253,77.42002905784678,2176.267671432907,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1049,45,5464,70.59183551046151,153.87582072270078,328.196554819528,2.5359183551046134,44,1,0,0,76.0775506531384,77.40271889077385,2154.643499859283,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1159,43,4859,63.29101634400177,136.54769616329915,291.9815943370782,2.2462434967733493,41,2,0,0,67.38730490320049,76.7723490738429,2163.167086284183,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1051,46,4808,62.722984859139444,136.27079534699703,291.2876176573152,2.3505631819247257,40,6,0,0,70.51689545774177,76.65451525939969,2045.4672467314988,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1109,43,4915,64.23892041166387,138.11500903684333,296.9629553584272,2.76572253744997,40,3,0,0,82.97167612349911,76.51124845347779,1777.1124664340662,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1059,46,5354,70.26362397877745,151.82547372397912,323.8713740890408,2.7026362397877723,44,2,0,0,81.07908719363317,76.19874547912775,1981.0287160289204,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1078,46,5327,70.27848493610196,151.92272478276763,323.9225605709765,2.736118182694351,44,2,0,0,82.08354548083054,75.79844677703812,1946.9188259822597,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1100,49,5688,75.07542061771537,161.40525034418357,346.30925920360704,2.990754206177152,46,3,0,0,89.72262618531457,75.76381128736315,1901.8614061469555,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1072,47,5314,70.22799702806508,151.34232520407647,323.685174290263,2.5756133036139826,46,1,0,0,77.26839910841947,75.667828001365,2063.1979158298486,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1173,46,5326,70.602074254546,151.57745689351114,323.94322693911965,3.052687409212125,43,3,0,0,91.58062227636374,75.43687712060478,1744.6922288628955,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1197,44,5033,66.86536417464961,145.4536869000782,309.3648076817986,2.725320308413161,42,2,0,0,81.75960925239484,75.27065861563258,1846.7554013606948,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1149,42,4365,58.334788769170856,125.97352264371592,269.92194360520017,2.45668122102504,38,4,0,0,73.7004366307512,74.82670447770342,1776.7873025783629,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1114,47,5278,70.75025640334145,152.48586363089595,327.1619340141599,2.8641692307000794,44,3,0,0,85.92507692100239,74.6004363561674,1842.7682077674983,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1183,41,4443,59.57104307998484,128.110304048456,274.503123217249,2.2157104307998465,38,3,0,0,66.4713129239954,74.58321644686451,2005.2259258427225,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1153,42,4723,64.11271203477133,138.48790806030675,296.83988017028497,2.374460453681045,40,2,0,0,71.23381361043135,73.66713792170412,1989.0834537497115,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1065,44,4849,65.9786326815387,142.40769131374245,303.9476564123698,2.423119660148718,42,2,0,0,72.69358980446154,73.49349028502655,2001.1393080366465,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1045,39,4269,58.503824472218206,127.24637589144294,271.922997316242,2.21503824472218,36,3,0,0,66.4511473416654,72.96958854420237,1927.280492863651,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1150,42,4801,65.80910569091684,142.2659352123085,304.92179749061756,2.3814243902425,41,1,0,0,71.442731707275,72.9534302220832,2016.0203362623304,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1174,45,5097,70.12457624498532,150.57887070020183,321.73628409248727,2.9979124291165182,42,3,0,0,89.93737287349555,72.68493120291036,1700.183084234412,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1035,46,4892,67.51719355799105,145.79479436598803,314.3400398104891,2.878505268913242,42,4,0,0,86.35515806739726,72.45561822409314,1699.4931546006646,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1161,43,4489,62.43800915724309,134.57112417665343,287.82315911946506,2.491046758239096,38,5,0,0,74.73140274717288,71.8953096133312,1802.0536889372738,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1129,46,5485,76.70094822228333,165.8161684795505,354.82528818497667,3.3503428155561643,46,0,0,0,100.51028446668494,71.51150184094446,1637.1458987815483,OVERSTOCK,STOP_REPLENISHMENT; REVIEW_STOCK
1189,44,4564,63.83772734913265,137.874757223008,295.5331347591509,2.431710606824658,41,3,0,0,72.95131820473974,71.49377318899825,1876.8680727019973,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1073,43,4836,67.965142916629,146.49179715931737,313.5699254022669,2.4396514291662883,42,1,0,0,73.18954287498865,71.15412095774138,1982.250391258814,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1037,43,4485,63.21592525368974,136.11407972795564,288.6594159905261,2.465492585870229,40,3,0,0,73.96477757610687,70.94731243751309,1819.1091004303137,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1096,42,4559,64.8310724867375,139.4900706962979,299.4037193872497,2.3549773915340397,41,1,0,0,70.64932174602119,70.32121828514614,1935.8996890540222,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1142,42,4680,67.44094798603393,145.89943442926727,312.9355974506005,2.5410761465270046,41,1,0,0,76.23228439581014,69.39404234011008,1841.7393773879435,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1133,43,4714,69.03842669945784,149.44568690681027,320.0291344076139,2.9770509336612436,41,2,0,0,89.3115280098373,68.28081440096054,1583.4462039930966,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1068,44,4732,69.91643122041877,150.85480237430417,325.229720310908,2.642497645537519,43,1,0,0,79.27492936612558,67.68080002656144,1790.7300723582853,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
1172,41,4294,65.2548655685166,139.960831581618,299.20728833746534,2.4958819890184976,40,1,0,0,74.87645967055492,65.80352227515304,1720.4339062876165,OVERSTOCK_AND_DORMANT,STOP_REPLENISHMENT; REVIEW_TRANSFER_LIQUIDATION
